,Symbol,Date,Diluted EPS,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Diluted Average Shares,Investing Cash Flow,Normalized Income,Tax Effect of Unusual Items,Pretax Income
434,CYAD,12/31/2019,-0.0023,89836.0,44217.0,45619.0,45619.0,9420.0,45848.0,39338.0,18276.0,-28202.0,6.0,12523.0,8987.0,-29573.0,0.0,-28640.0
435,CBLI,12/31/2019,0.0,2037.0,1053.0,984.286,-4056.0,-4056.0,-4056.0,1126.0,0.0,-2663.0,1113.0,11298.0,156.783,-2718.0,0.0,-2695.0
436,CDTX,12/31/2019,-0.0014,68976.0,31141.0,37835.0,37835.0,37835.0,47800.0,60268.0,14273.0,-28532.0,20915.0,29093.0,-35.0,-41503.0,0.0,-41092.0
437,CHRS,12/31/2019,0.0012,408927.0,303713.0,105214.0,105214.0,101651.0,283600.0,177908.0,89370.0,28355.0,356071.0,73186.0,-12732.0,89833.0,0.0,92775.0
438,CLSD,12/31/2019,0.0,26776.0,15619.0,11157.0,11157.0,11157.0,16309.0,22955.0,8695.0,-27068.0,2173.0,38171.0,32925.0,-30770.0,0.0,-30770.0
439,CLVS,12/31/2019,-0.0074,669604.0,843861.0,-174257.0,-174257.0,-300251.0,505485.0,161833.0,119888.0,-323615.0,143006.0,53873.0,143398.0,-387096.0,-4929.0,-398626.0
440,CMPS,12/31/2019,-0.0011,32389.0,62779.0,-30390.0,-30390.0,-30390.0,-9301.0,24984.0,18379.0,-17813.0,0.0,17259.0,-165.0,-19612.0,0.0,-19597.0
441,CNSP,12/31/2019,0.0,7912.0,310.999,7601.0,7601.0,7601.0,7601.0,7241.0,10260.0,-3553.0,0.0,13648.0,-20.12,-3877.0,0.0,-3877.0
442,CODX,12/31/2019,0.0,2215.0,478.07,1737.0,1737.0,1737.0,1737.0,893.138,5903.0,-5525.0,214.974,16757.0,-435.246,-6196.0,0.0,-6196.0
443,COLL,12/31/2019,0.0,306302.0,218870.0,87432.0,87432.0,57929.0,98932.0,170019.0,2041.0,27783.0,296701.0,33454.0,-6438.0,-22722.0,0.0,-22722.0
444,SXTC,3/31/2020,0.0,21702.0,12301.0,9401.0,9401.0,9351.0,16125.0,7287.0,3024.0,934.247,5162.0,24729.0,-5497.0,-4717.0,-55.082,-10390.0
445,CFMS,12/31/2019,0.0,72396.0,56050.0,16346.0,16346.0,16346.0,35969.0,26856.0,8527.0,-2838.0,77429.0,64122.0,4324.0,-27973.0,-186.84,-28433.0
446,CFRX,12/31/2019,-0.0154,35009.0,19464.0,15545.0,15545.0,15545.0,15545.0,24184.0,21321.0,-27428.0,0.0,828.35,21971.0,-27507.0,0.0,-12794.0
447,CGEN,12/31/2019,0.0,53763.0,15442.0,38321.0,38321.0,38321.0,38321.0,9839.0,25931.0,-27888.0,0.0,63637.0,5330.0,-27256.0,-2.1357,-28059.0
448,CNCE,12/31/2019,-0.0033,137471.0,36014.0,101457.0,101457.0,101457.0,101457.0,54200.0,1451.0,-48761.0,1077.0,23740.0,82583.0,-79003.0,0.0,-78166.0
449,CNMD,12/31/2019,0.0,1775095.0,1064628.0,710467.0,710467.0,-440375.0,1479274.0,25856.0,300881.0,95133.0,955097.0,29495.0,-387662.0,28620.0,0.0,31225.0
450,CNST,12/31/2019,-0.003,399130.0,61546.0,337584.0,337584.0,337584.0,367226.0,334757.0,341597.0,-72248.0,0.0,28152.0,-49609.0,-85550.0,0.0,-85526.0
451,CORT,12/31/2019,0.0,412312.0,41130.0,371182.0,371182.0,371182.0,371182.0,31269.0,-28645.0,136117.0,306486.0,122566.0,-117828.0,94181.0,0.0,116676.0
452,CRNX,12/31/2019,-0.0021,130377.0,13238.0,117139.0,117139.0,117139.0,117139.0,40826.0,67.0,-46381.0,1193.0,24175.0,41667.0,-50422.0,0.0,-50422.0
453,CRTX,12/31/2019,-0.0019,124370.0,8892.0,115478.0,115478.0,115478.0,115478.0,51214.0,77366.0,-33277.0,0.0,19062.0,-17747.0,-36980.0,0.0,-36980.0
454,CRVS,12/31/2019,-0.0016,83646.0,12535.0,71111.0,71111.0,71111.0,71111.0,5154.0,24.0,-37321.0,0.0,29350.0,3255.0,-46672.0,0.0,-46672.0
455,CPIX,12/31/2019,0.0,104549.0,53464.0,51085.0,51123.0,19321.0,69623.0,28213.0,-5081.0,3056.0,47534.0,15396.0,2298.0,-3538.0,0.0,-3626.0
456,CRSP,12/31/2019,0.0012,1066752.0,127327.0,939425.0,939425.0,939190.0,939425.0,948812.0,430983.0,56677.0,289590.0,56933.0,1325.0,66858.0,0.0,67306.0
457,CTIC,12/31/2019,0.0,46280.0,28350.0,17930.0,23688.0,23688.0,32955.0,31144.0,-5607.0,-27822.0,3345.0,57974.0,28132.0,-38945.0,0.0,-40023.0
458,CTMX,12/31/2019,-0.0023,341282.0,290169.0,51113.0,51113.0,48852.0,51113.0,189342.0,1627.0,-140480.0,57489.0,45336.0,79701.0,-102238.0,0.0,-102665.0
459,CUE,12/31/2019,-0.0017,71605.0,17021.0,54584.0,54584.0,54584.0,54584.0,44440.0,50790.0,-30797.0,3458.0,22042.0,3447.0,-36699.0,0.0,-36286.0
460,CUTR,12/31/2019,0.0,113738.0,67796.0,45942.0,45942.0,44603.0,45942.0,26316.0,1414.0,-2217.0,181712.0,14096.0,1067.0,-12348.0,0.0,-12263.0
461,CVAC,12/31/2019,0.0,130620.0,173422.0,-42802.0,-42802.0,-48500.0,22216.0,30684.0,67979.0,-86963.0,17416.0,175968.0,28181.0,-99873.0,0.0,-100125.0
462,CYTK,12/31/2019,-0.0021,289814.0,300751.0,-10937.0,-10937.0,-10937.0,118320.0,36433.0,159791.0,-90907.0,26868.0,57575.0,-74707.0,-121692.0,0.0,-121692.0
463,DARE,12/31/2019,0.0,7443.0,7002.0,440.826,440.826,440.826,440.826,4780.0,5152.0,-13315.0,0.0,15579.0,6144.0,-14264.0,0.0,-14264.0
464,DBVT,12/31/2019,-0.0029,241476.0,69913.0,171563.0,171563.0,171521.0,173371.0,172027.0,182791.0,-128519.0,0.0,57850.0,-5058.0,-153587.0,0.0,-153042.0
465,DCPH,12/31/2019,-0.0045,622409.0,75942.0,546467.0,546467.0,546467.0,546467.0,120320.0,436374.0,-149296.0,25000.0,42869.0,-460522.0,-192256.0,0.0,-192256.0
466,DMAC,12/31/2019,0.0,9053.0,1436.0,7617.0,7617.0,7617.0,7617.0,3883.0,70.0,-9102.0,0.0,11988.0,-3908.0,-10649.0,0.0,-10618.0
467,DMTK,12/31/2019,-0.0028,18211.0,5722.0,12489.0,12489.0,12489.0,12489.0,15374.0,28622.0,-17791.0,3364.0,7005.0,-210.0,-20617.0,0.0,-19689.0
468,DNLI,12/31/2019,-0.0021,553231.0,158341.0,394890.0,394890.0,394890.0,394890.0,80949.0,6190.0,-151576.0,26678.0,95608.0,147712.0,-197614.0,0.0,-197965.0
469,DRAD,12/31/2019,-0.0026,90560.0,49863.0,40697.0,21095.0,-11786.0,42169.0,2061.0,5666.0,400.0,114185.0,2041.0,-5818.0,-2361.0,-193.475,-5268.0
470,DRNA,12/31/2019,-0.0018,597409.0,445214.0,152195.0,152195.0,152195.0,152195.0,156710.0,52888.0,-692.0,23904.0,68428.0,49531.0,-120459.0,0.0,-120459.0
471,DRRX,12/31/2019,0.0,86020.0,63160.0,22860.0,22860.0,16461.0,43122.0,35074.0,19503.0,11101.0,29564.0,178042.0,-27324.0,-20578.0,0.0,-20578.0
472,DVAX,12/31/2019,-0.0022,279068.0,270778.0,8290.0,8290.0,3709.0,186891.0,40100.0,154351.0,-121252.0,35219.0,72024.0,-42782.0,-131744.0,0.0,-152600.0
473,DXCM,12/31/2019,0.0011,2395000.0,1512400.0,882600.0,882600.0,864000.0,1942300.0,446400.0,10700.0,314500.0,1476000.0,92300.0,-1015200.0,101100.0,0.0,104200.0
474,XRAY,12/31/2019,0.0012,8602900.0,3508000.0,5094900.0,5092500.0,-480300.0,6527900.0,404900.0,-466100.0,632800.0,4029200.0,224400.0,-68400.0,303896.0,-12804.0,345400.0
475,DYN,12/31/2019,-0.0013,16436.0,2400.0,14036.0,-13393.0,-13393.0,-13393.0,14632.0,19989.0,-11834.0,0.0,10325.0,-1647.0,-14859.0,0.0,-14859.0
476,ECOR,12/31/2019,-0.0015,35462.0,10565.0,24897.0,24262.0,24262.0,24373.0,13564.0,160.843,-45067.0,2390.0,29380.0,50971.0,-43690.0,-539.2688,-45130.0
477,EDAP,12/31/2019,0.0,53068.0,25710.0,27358.0,27358.0,24176.0,32290.0,20886.0,-664.0,3800.0,44911.0,29620.0,-1532.0,1418.0,42.147,2191.0
478,EDIT,12/31/2019,-0.0027,508885.0,246448.0,262437.0,262437.0,262437.0,262437.0,239802.0,131824.0,-40669.0,20531.0,49983.0,12252.0,-133746.0,0.0,-133746.0
479,EGRX,12/31/2019,0.001,254554.0,75380.0,179174.0,179174.0,123848.0,217731.0,109775.0,-24225.0,55986.0,195892.0,14139.0,-777.0,14313.0,0.0,21998.0
480,EIDX,12/31/2019,-0.001,203820.0,32393.0,171427.0,171427.0,171427.0,187539.0,191157.0,65885.0,-31648.0,26691.0,36625.0,-227.0,-37835.0,0.0,-37835.0
481,EIGR,12/31/2019,-0.0031,105139.0,48659.0,56480.0,56480.0,56480.0,86870.0,39373.0,58196.0,-63614.0,0.0,22786.0,-16471.0,-70252.0,0.0,-70252.0
482,ENLV,12/31/2019,-0.0089,17560.0,6278.0,11282.0,11282.0,11282.0,11282.0,5524.0,8306.0,-7041.0,0.0,1081.0,-6359.0,-8388.0,0.0,-9384.0
483,ENTA,9/30/2019,0.0022,489829.0,27337.0,462492.0,462492.0,462492.0,462492.0,51838.0,2574.0,71418.0,205197.0,20968.0,-86664.0,46383.0,0.0,45557.0
484,NDRA,12/31/2019,-0.0023,7176.0,2416.0,4761.0,4761.0,4761.0,5059.0,6174.0,8335.0,-8589.0,0.0,7500.0,-43.595,-13306.0,0.0,-13306.0
485,ENTX,12/31/2019,0.0,16703.0,4784.0,11919.0,11919.0,11314.0,11919.0,15185.0,12652.0,-8919.0,236.0,12147.0,3946.0,-10795.0,0.0,-10795.0
486,EPZM,12/31/2019,-0.0019,424589.0,93452.0,331137.0,293705.0,293705.0,317014.0,140991.0,286346.0,-147168.0,23800.0,89891.0,-85320.0,-170295.0,0.0,-170237.0
487,EQ,12/31/2019,-0.0015,55539.0,13691.0,41848.0,41848.0,41848.0,51529.0,13219.0,9836.0,-22949.0,0.0,17378.0,-2166.0,-25600.0,0.0,-25600.0
488,ERYP,12/31/2019,-0.0021,118546.0,32987.0,85559.0,85559.0,84956.0,86980.0,73173.0,40.0,-43310.0,0.0,17937.0,-19838.0,-62659.0,0.0,-62660.0
489,ESPR,12/31/2019,-0.0036,214447.0,194497.0,19950.0,19950.0,19894.0,19950.0,167058.0,136195.0,-70341.0,148364.0,27090.0,64231.0,-97165.0,0.0,-97165.0
490,ESTA,12/31/2019,-0.0019,116531.0,76917.0,39614.0,39614.0,35708.0,87756.0,37655.0,22789.0,-29983.0,89565.0,20542.0,-7766.0,-40480.0,998.4,-37510.0
491,ETON,12/31/2019,-0.001,17072.0,6522.0,10550.0,10550.0,9825.0,15090.0,12066.0,5203.0,-18026.0,959.0,17761.0,-1846.0,-18320.0,0.0,-18320.0
492,ETTX,12/31/2019,-0.0033,51034.0,8877.0,42157.0,42157.0,42157.0,42157.0,16034.0,57.0,-44743.0,7000.0,13160.0,11360.0,-43850.0,0.0,-43173.0
493,EVFM,12/31/2019,-0.002,28295.0,12659.0,15636.0,15636.0,15636.0,15636.0,16625.0,78076.0,-55097.0,0.0,40229.0,-8115.0,-74372.0,-2094.0,-80029.0
494,EVLO,12/31/2019,-0.0027,90920.0,30723.0,60197.0,60197.0,60197.0,79831.0,79333.0,4992.0,-71980.0,0.0,32032.0,51970.0,-85472.0,0.0,-85282.0
495,EOLS,12/31/2019,-0.0032,240442.0,160985.0,79457.0,79457.0,-1389.0,170910.0,109892.0,133547.0,-93383.0,34925.0,28238.0,-23434.0,-90034.0,0.0,-105061.0
496,EVOK,12/31/2019,0.0,6396.0,2015.0,4381.0,4381.0,4381.0,4381.0,5664.0,6107.0,-5762.0,0.0,22296.0,,-7126.0,0.0,-7126.0
497,EXAS,12/31/2019,0.0,3505768.0,1217707.0,2288061.0,2288061.0,-58686.0,3116532.0,177528.0,253181.0,-115010.0,876293.0,131257.0,-121073.0,-103360.0,7163.0,-268851.0
498,EXEL,12/31/2019,0.001,1885670.0,199700.0,1685970.0,1685970.0,1622286.0,1685970.0,268137.0,12553.0,526956.0,967775.0,315009.0,-587247.0,321012.0,0.0,398109.0
499,EYEN,12/31/2019,-0.0015,14698.0,2957.0,11741.0,11741.0,11741.0,11741.0,14153.0,13510.0,-18919.0,0.0,14350.0,-166.643,-21157.0,0.0,-21157.0
500,FATE,12/31/2019,-0.0014,302274.0,57518.0,244756.0,244753.0,244753.0,244753.0,100041.0,149928.0,-83175.0,10680.0,68191.0,-157453.0,-98149.0,0.0,-98149.0
501,FGEN,12/31/2019,0.0,857397.0,321991.0,535406.0,516135.0,516135.0,516135.0,126266.0,-4300.0,-78705.0,256577.0,86633.0,120018.0,-76970.0,0.0,-76642.0
502,FLXN,12/31/2019,-0.0039,217560.0,237668.0,-20108.0,-20108.0,-20108.0,173481.0,82253.0,29018.0,-148758.0,72957.0,38086.0,114764.0,-149773.0,0.0,-149773.0
503,FPRX,12/31/2019,-0.0039,224142.0,73669.0,150473.0,150473.0,150473.0,150473.0,57343.0,-463.0,-113866.0,14874.0,34970.0,126176.0,-137202.0,0.0,-137202.0
504,XGN,12/31/2019,-0.0085,88310.0,32651.0,55659.0,55659.0,50153.0,81513.0,72184.0,68734.0,-9711.0,40387.0,3579.0,-103.0,-12233.0,72.09,-12013.0
505,FBRX,12/31/2019,,7657.0,12427.0,-4770.0,-4770.0,-4770.0,-4770.0,6939.0,4856.0,-2771.0,0.0,,-161.597,-4069.0,0.0,-4069.0
506,FLGT,12/31/2019,0.0,88756.0,5979.0,82777.0,82777.0,82777.0,82777.0,11965.0,28775.0,5517.0,32528.0,18709.0,-29046.0,-411.0,0.0,409.0
507,FMTX,12/31/2019,-0.0032,183035.0,27487.0,155548.0,155548.0,155548.0,155548.0,173796.0,54805.0,-34490.0,100557.0,11368.0,69417.0,-29767.0,-264.5,-36641.0
508,FONR,6/30/2019,0.0022,133560.0,15448.0,118112.0,115956.0,107215.0,116270.0,13882.0,-6622.0,19448.0,87193.0,6482.0,-18579.0,14878.0,42.949,22519.0
509,FREQ,12/31/2019,-0.0023,223218.0,55860.0,167358.0,167358.0,167358.0,167358.0,200158.0,142015.0,34215.0,28947.0,8649.0,-18261.0,-18891.0,0.0,-18746.0
510,FRLN,12/31/2019,-0.0016,97390.0,12434.0,84956.0,84955.0,84912.0,84955.0,74571.0,114589.0,-52322.0,0.0,21351.0,-3022.0,-53909.0,0.0,-53768.0
511,FULC,12/31/2019,-0.0081,110439.0,23286.0,87153.0,87153.0,87153.0,87153.0,97805.0,64343.0,-39483.0,0.0,11046.0,-944.0,-82677.0,0.0,-82677.0
512,FUSN,12/31/2019,0.0,69400.0,102888.0,-33488.0,-33488.0,-33488.0,-33488.0,67121.0,52187.0,-13690.0,0.0,18696.0,-456.0,-16189.0,0.0,-15938.0
513,FWP,12/31/2019,-0.0013,78165.0,596.0,77569.0,77569.0,77569.0,77569.0,77598.0,-799.0,-2231.0,0.0,6762.0,0.0,-4980.0,0.0,-4221.0
514,GTHX,12/31/2019,-0.0033,284831.0,29304.0,255527.0,255527.0,255527.0,255527.0,269708.0,2705.0,-99571.0,0.0,37499.0,-2716.0,-122447.0,0.0,-122447.0
515,GBIO,12/31/2019,-0.0031,42140.0,140732.0,-98592.0,-98592.0,-98592.0,-98592.0,17183.0,78.0,-40346.0,0.0,19693.0,47985.0,-61317.0,0.0,-61317.0
516,GLMD,12/31/2019,0.0,77139.0,7286.0,69853.0,69853.0,69853.0,69853.0,16043.0,143.0,-14937.0,0.0,21114.0,6678.0,-20456.0,0.0,-20461.0
517,GLPG,12/31/2019,0.0025,6068609.0,3192951.0,2875658.0,2875658.0,2850733.0,2875658.0,1861616.0,1335751.0,3208617.0,844986.0,60113.0,-3764660.0,375817.0,-322.7184,150060.0
518,GMAB,12/31/2019,0.0034,15144000.0,1096000.0,14048000.0,14048000.0,13578000.0,14048000.0,3552000.0,3660000.0,1326000.0,5366000.0,636368.0,-1983000.0,2083920.0,25920.0,2859000.0
519,GMDA,12/31/2019,-0.0017,68775.0,33792.0,34983.0,34983.0,34983.0,34983.0,41838.0,35729.0,-37930.0,0.0,29360.0,3666.0,-50219.0,32.3349,-34421.0
520,GNCA,12/31/2019,-0.0019,52611.0,27569.0,25042.0,24341.0,24341.0,37748.0,40758.0,52901.0,-37734.0,0.0,20644.0,-1087.0,-39936.0,0.0,-38950.0
521,GNFT,12/31/2019,-0.0025,309853.0,225788.0,84065.0,84065.0,83145.0,255401.0,276748.0,116860.0,-47680.0,30839.0,31167.0,327.0,-65754.0,5.3901,-65721.0
522,GNMK,12/31/2019,0.0,111473.0,99310.0,12163.0,12163.0,10731.0,81308.0,45118.0,45173.0,-34926.0,88021.0,57603.0,-2172.0,-47350.0,0.0,-47286.0
523,GRTX,12/31/2019,-0.0024,123376.0,53768.0,69608.0,69608.0,66469.0,69608.0,18356.0,78031.0,-46661.0,0.0,24812.0,-27825.0,-51890.0,-0.0069,-51939.0
524,GTH,12/31/2019,-0.0051,573508.0,2351839.0,-1778331.0,-1778331.0,-1783813.0,-1755174.0,139954.0,371731.0,-196957.0,323425.0,67680.0,-96807.0,-677795.0,0.0,-676034.0
525,GBT,12/31/2019,-0.0046,796099.0,217405.0,578694.0,578694.0,578694.0,652253.0,304632.0,298158.0,-194417.0,2108.0,58322.0,-76861.0,-275067.0,0.0,-266766.0
526,GERN,12/31/2019,0.0,165517.0,30362.0,135155.0,135155.0,135155.0,135155.0,13914.0,19499.0,-43829.0,460.0,190160.0,27400.0,-68548.0,0.0,-68548.0
527,GILD,12/31/2019,0.0042,61627000.0,38977000.0,22650000.0,22525000.0,4622000.0,47118000.0,11631000.0,-7634000.0,9144000.0,22449000.0,1277000.0,-7817000.0,5386000.0,0.0,5160000.0
528,GLSI,12/31/2019,0.0,26.671,1377.0,-1350.0,-1352.0,-1372.0,-1352.0,6.835,215.0,-293.267,0.0,11946.0,,-3425.0,0.0,-3425.0
529,GLYC,12/31/2019,-0.0013,167970.0,13769.0,154201.0,154201.0,154201.0,154201.0,158201.0,412.913,-51984.0,0.0,43255.0,-144.928,-57892.0,0.0,-57892.0
530,GNPX,12/31/2019,0.0,3534.0,510.684,3024.0,3024.0,2532.0,3024.0,2002.0,1267.0,-6919.0,0.0,16027.0,-946.899,-10655.0,0.0,-10655.0
531,GOSS,12/31/2019,-0.0033,426604.0,74119.0,352485.0,352485.0,352485.0,380944.0,135089.0,321578.0,-144834.0,0.0,54740.0,-147144.0,-180307.0,0.0,-180307.0
532,GRAY,12/31/2019,-0.0031,40660.0,12251.0,28409.0,-102954.0,-102954.0,-102954.0,15870.0,54871.0,-31215.0,0.0,12002.0,-20620.0,-37037.0,0.0,-37037.0
533,GRNV,12/31/2019,,58101.0,85.559,58015.0,58015.0,58015.0,58015.0,,,,,,,,,
534,GRTS,12/31/2019,-0.0028,184389.0,50045.0,134344.0,134344.0,134344.0,134344.0,58400.0,74395.0,-85011.0,4365.0,33555.0,15841.0,-94433.0,0.0,-94433.0
535,GH,12/31/2019,0.0,962535.0,164142.0,798393.0,798393.0,779689.0,798393.0,143228.0,367304.0,-47134.0,214375.0,90597.0,-317570.0,-75651.0,0.0,-69723.0
536,GHSI,12/31/2019,0.0,12877.0,844.981,12032.0,12032.0,11982.0,12032.0,11116.0,16646.0,-6030.0,902.937,36468.0,-171.076,-9608.0,0.0,-10878.0
537,GWPH,12/31/2019,0.0,882249.0,156215.0,726034.0,726034.0,719075.0,726034.0,536933.0,1946.0,-123469.0,311332.0,30965.0,61629.0,-6792.0,-45.44,-9203.0
538,HARP,12/31/2019,-0.0025,176604.0,82384.0,94220.0,94220.0,94220.0,94220.0,89203.0,71449.0,-2891.0,5777.0,21746.0,-69315.0,-55572.0,0.0,-55572.0
539,HCCO,12/31/2019,,251535.0,8842.0,242693.0,242693.0,242693.0,242693.0,,,,,,,,,
540,HCSG,12/31/2019,0.0,722592.0,262287.0,460305.0,460305.0,386868.0,470305.0,27329.0,-75820.0,93581.0,1840778.0,74590.0,-16457.0,56478.0,2573.0,85096.0
541,HJLI,12/31/2019,0.0,3434.0,2444.0,989.94,989.94,989.94,989.94,2117.0,5637.0,-5896.0,31.243,15760.0,-363.891,-7037.0,0.0,-7625.0
542,HRMY,12/31/2019,-0.0031,106703.0,529565.0,-422862.0,-422862.0,-495047.0,-324916.0,25207.0,143769.0,-75436.0,5995.0,49239.0,-127149.0,-151977.0,0.0,-151977.0
543,HSIC,12/31/2019,0.0047,7151101.0,3520964.0,3630137.0,2998044.0,-37333.0,3754776.0,106097.0,-215980.0,654087.0,9985803.0,149257.0,-424373.0,712321.0,-3441.0,680307.0
544,HTBX,12/31/2019,0.0,25957.0,12799.0,13158.0,13572.0,6253.0,13572.0,9040.0,19.052,-12838.0,3049.0,33282.0,-293.996,-19032.0,-364.5783,-20340.0
545,FIXX,12/31/2019,-0.0025,310567.0,52060.0,258507.0,258507.0,258507.0,258507.0,55048.0,158213.0,-91358.0,1666.0,42118.0,-51799.0,-103916.0,0.0,-103916.0
546,HCM,12/31/2019,0.0,465122.0,152219.0,312903.0,288012.0,284625.0,314830.0,121157.0,-1493.0,-80912.0,204890.0,133137.0,119028.0,-106024.0,0.0,-141105.0
547,HOLX,9/30/2019,0.0,6442100.0,4326400.0,2115700.0,2115700.0,-1907800.0,5170700.0,601800.0,-431500.0,649500.0,3367300.0,269413.0,-280700.0,-113461.0,-23961.0,-257700.0
548,HOOK,12/31/2019,-0.0024,143745.0,25846.0,117899.0,117899.0,117899.0,122618.0,113575.0,109751.0,-41731.0,11942.0,17860.0,-1999.0,-43037.0,0.0,-43037.0
549,HOTH,12/31/2019,0.0,2836.0,440.121,2396.0,2396.0,2396.0,2396.0,1891.0,7450.0,-4947.0,0.0,9165.0,-895.0,-7715.0,0.0,-7705.0
550,HSKA,12/31/2019,0.0,244424.0,90060.0,154364.0,154364.0,106688.0,200833.0,89030.0,74264.0,3296.0,122661.0,7446.0,-1923.0,-1465.0,0.0,-2583.0
551,HZNP,12/31/2019,0.0029,4436034.0,2250585.0,2185449.0,2185449.0,69152.0,3538290.0,1080039.0,-290446.0,426332.0,1300029.0,205224.0,-17857.0,623948.0,-18837.0,-20224.0
552,ICLR,12/31/2019,0.0068,2907512.0,1289457.0,1618055.0,1618055.0,666991.0,1967695.0,520309.0,-125406.0,412541.0,2805839.0,54333.0,-162027.0,373986.0,0.0,426989.0
553,ICUI,12/31/2019,0.0047,1692382.0,315138.0,1377244.0,1377244.0,1134591.0,1377244.0,268670.0,-10907.0,101918.0,1266208.0,21545.0,-166888.0,135316.0,-4630.0,114707.0
554,ICCC,12/31/2019,0.0,38692.0,9701.0,28991.0,28991.0,28781.0,37413.0,6293.0,6942.0,233.511,13723.0,6819.0,-3403.0,-1296.0,0.0,-1267.0
555,IDXX,12/31/2019,0.0049,1832475.0,1654650.0,177825.0,177473.0,-120719.0,1165148.0,90326.0,-286409.0,459158.0,2406908.0,87542.0,-205528.0,427720.0,0.0,522218.0
556,IDYA,12/31/2019,-0.0034,113001.0,12601.0,100400.0,100400.0,100400.0,100400.0,34173.0,50610.0,-39313.0,0.0,12497.0,2265.0,-41975.0,0.0,-41975.0
557,IGMS,12/31/2019,-0.0048,261350.0,21119.0,240231.0,240231.0,240231.0,240231.0,35891.0,282258.0,-45116.0,0.0,8995.0,-203238.0,-43133.0,0.0,-43133.0
558,IMAB,12/31/2019,-0.0142,1737572.0,3772267.0,-2034695.0,-2034695.0,-2346113.0,-1916496.0,1193283.0,152709.0,-867982.0,30000.0,30834.0,212462.0,-1436919.0,0.0,-1451950.0
559,IMAC,12/31/2019,0.0,20418.0,12481.0,7937.0,10017.0,807.723,13629.0,373.689,5301.0,-4069.0,15126.0,7754.0,-1053.0,-6637.0,0.0,-6952.0
560,IMGN,12/31/2019,0.0,235262.0,311383.0,-76121.0,-76121.0,-76121.0,-74043.0,176225.0,2873.0,-88367.0,82271.0,148311.0,-533.0,-87714.0,0.0,-104133.0
561,IMRA,12/31/2019,-0.0025,33298.0,4382.0,28916.0,28916.0,28916.0,28916.0,5024.0,43579.0,-21877.0,0.0,9444.0,-24060.0,-23463.0,0.0,-23463.0
562,IMUX,12/31/2019,-0.0045,65955.0,7592.0,58363.0,58363.0,25393.0,58363.0,29369.0,34895.0,-28545.0,0.0,7722.0,10536.0,-34933.0,0.0,-34933.0
563,IMVT,3/31/2020,-0.0015,109387.0,15318.0,94069.0,94069.0,94069.0,94069.0,100571.0,146974.0,-53357.0,0.0,43199.0,-31.0,-66388.0,0.0,-66291.0
564,IMRN,6/30/2020,-0.0013,6202.0,558.25,5644.0,5644.0,5644.0,5644.0,3250.0,1157.0,-1799.0,2519.0,3619.0,-0.864,-2939.0,0.0,-2927.0
565,INBX,12/31/2019,-0.0017,26489.0,120058.0,-93569.0,-93569.0,-93569.0,-59639.0,11540.0,43326.0,-32079.0,13211.0,27077.0,-1810.0,-50658.0,-274.32,-50502.0
566,INGN,12/31/2019,0.0,447339.0,102718.0,344621.0,344621.0,234134.0,344621.0,198037.0,4929.0,40593.0,361943.0,22241.0,-44057.0,20950.0,0.0,24272.0
567,INMB,12/31/2019,0.0,24470.0,860.543,23610.0,23610.0,7096.0,23610.0,6996.0,12209.0,-5385.0,0.0,10273.0,0.0,-7678.0,0.0,-7678.0
568,INMD,12/31/2019,0.0016,218385.0,38582.0,179803.0,176066.0,176066.0,176066.0,44727.0,70173.0,62206.0,156361.0,38059.0,-112452.0,61145.0,0.0,62041.0
569,INZY,12/31/2019,-0.0013,47944.0,81163.0,-33219.0,-33219.0,-33219.0,-33219.0,31735.0,22970.0,-18810.0,0.0,15137.0,-8391.0,-19724.0,0.0,-19724.0
570,IPHA,12/31/2019,0.0,401361.0,183945.0,217416.0,217416.0,120448.0,233010.0,202887.0,77765.0,34924.0,68973.0,66908.0,-62121.0,-25618.0,0.0,-20759.0
571,NARI,12/31/2019,0.0,44547.0,83690.0,-39144.0,-39144.0,-39144.0,-19663.0,24027.0,10224.0,-4936.0,51129.0,37856.0,-3144.0,-235.017,0.0,-1192.0
572,NTEC,12/31/2019,-0.0014,21280.0,9745.0,11535.0,11535.0,11535.0,11535.0,9292.0,2368.0,-29045.0,0.0,33776.0,-3210.0,-36950.0,-3181.0,-46961.0
573,PODD,12/31/2019,0.0,1142900.0,1067000.0,75900.0,75900.0,22900.0,963800.0,213700.0,73500.0,98400.0,738200.0,62304.0,-73600.0,18577.0,-1723.0,14500.0
574,ICPT,12/31/2019,-0.0109,754886.0,703330.0,51556.0,51556.0,51556.0,583634.0,74780.0,457519.0,-236613.0,252002.0,31654.0,-188988.0,-344681.0,0.0,-344681.0
575,IRIX,12/31/2019,0.0,34813.0,12108.0,22705.0,22705.0,22088.0,22705.0,12653.0,-156.0,-7913.0,43447.0,13707.0,-509.0,-8813.0,0.0,-8765.0
576,IRMD,12/31/2019,0.0,66729.0,11204.0,55524.0,55524.0,54664.0,55524.0,43482.0,2020.0,10233.0,38517.0,12276.0,3201.0,9626.0,1.92,9043.0
